order_number,customer_email,product_sku,quantity,unit_price,sale_date
ORD-001232,customer0273@demo-retail.com,SKU-1025,2,125.72,2026-07-14
ORD-001233,customer0391@demo-retail.com,SKU-1006,2,16.28,2026-06-30
ORD-001234,customer0127@demo-retail.com,SKU-1042,3,80.83,2026-07-24
ORD-001235,customer0454@demo-retail.com,SKU-1075,1,22.71,2026-06-05
ORD-001236,customer0261@demo-retail.com,SKU-1022,1,19.15,2025-03-08
ORD-001237,customer0266@demo-retail.com,SKU-1064,2,182.15,2026-01-19
ORD-001238,customer0490@demo-retail.com,SKU-1092,4,204.34,2026-04-30
ORD-001239,customer0019@demo-retail.com,SKU-1084,1,78.72,2026-04-04
ORD-001240,customer0112@demo-retail.com,SKU-1051,3,18.54,2026-07-02
ORD-001241,customer0282@demo-retail.com,SKU-1033,8,70.43,2026-05-28
ORD-001242,customer0118@demo-retail.com,SKU-1046,1,36.88,2026-04-21
ORD-001243,customer0240@demo-retail.com,SKU-1058,3,143.75,2026-03-13
ORD-001244,customer0013@demo-retail.com,SKU-1049,2,120.73,2026-06-23
ORD-001245,customer0151@demo-retail.com,SKU-1011,5,139.27,2026-01-03
ORD-001246,customer0051@demo-retail.com,SKU-1030,1,21.41,2025-10-11
ORD-001247,customer0346@demo-retail.com,SKU-1026,4,213.67,2026-06-07
ORD-001248,customer0362@demo-retail.com,SKU-1025,5,116.7,2025-10-09
ORD-001249,customer0005@demo-retail.com,SKU-1034,8,41.31,2026-07-11
ORD-001250,customer0421@demo-retail.com,SKU-1052,3,77.39,2026-05-20
ORD-001251,customer0488@demo-retail.com,SKU-1098,2,82.52,2026-04-22
ORD-001252,customer0120@demo-retail.com,SKU-1061,3,179.95,2026-07-09
ORD-001253,customer0406@demo-retail.com,SKU-1044,5,163.76,2026-04-18
ORD-001254,customer0225@demo-retail.com,SKU-1027,3,207.42,2026-05-17
ORD-001255,customer0157@demo-retail.com,SKU-1017,1,23.53,2026-04-06
ORD-001256,customer0215@demo-retail.com,SKU-1029,6,30.41,2025-12-14
ORD-001257,customer0167@demo-retail.com,SKU-1039,3,172.42,2026-07-05
ORD-001258,customer0488@demo-retail.com,SKU-1020,3,154.32,2026-07-27
ORD-001259,customer0196@demo-retail.com,SKU-1051,1,18.54,2026-08-11
ORD-001260,customer0056@demo-retail.com,SKU-1061,3,179.95,2026-07-14
ORD-001261,customer0088@demo-retail.com,SKU-1012,2,72.77,2025-11-08
ORD-001262,customer0096@demo-retail.com,SKU-1004,3,24.08,2026-04-28
ORD-001263,customer0150@demo-retail.com,SKU-1030,1,17.31,2026-07-10
ORD-001264,customer0441@demo-retail.com,SKU-1042,3,80.83,2026-07-19
ORD-001265,customer0215@demo-retail.com,SKU-1069,10,113.11,2025-05-13
ORD-001266,customer0159@demo-retail.com,SKU-1027,1,207.42,2025-05-14
ORD-001267,customer0301@demo-retail.com,SKU-1040,8,86.56,2026-04-06
ORD-001268,customer0074@demo-retail.com,SKU-1001,2,89.9,2026-07-11
ORD-001269,customer0169@demo-retail.com,SKU-1068,5,208.13,2026-06-29
ORD-001270,customer0378@demo-retail.com,SKU-1006,4,16.28,2026-04-06
ORD-001271,customer0432@demo-retail.com,SKU-1090,3,206.84,2025-12-22
ORD-001272,customer0128@demo-retail.com,SKU-1054,4,97.36,2026-07-18
ORD-001273,customer0094@demo-retail.com,SKU-1085,5,18.53,2026-05-25
ORD-001274,customer0452@demo-retail.com,SKU-1036,2,172.63,2026-07-22
ORD-001275,customer0211@demo-retail.com,SKU-1064,2,182.15,2025-08-11
ORD-001276,customer0054@demo-retail.com,SKU-1097,3,199.29,2025-03-20
ORD-001277,customer0107@demo-retail.com,SKU-1033,4,70.43,2026-07-20
ORD-001278,customer0176@demo-retail.com,SKU-1049,4,120.73,2026-05-05
ORD-001279,customer0059@demo-retail.com,SKU-1033,4,63.43,2026-08-29
ORD-001280,customer0043@demo-retail.com,SKU-1009,2,75.28,2026-05-05
ORD-001281,customer0421@demo-retail.com,SKU-1061,5,166.59,2025-05-24
ORD-001282,customer0064@demo-retail.com,SKU-1038,1,159.03,2026-07-17
ORD-001283,customer0140@demo-retail.com,SKU-1087,3,118.52,2026-08-29
ORD-001284,customer0273@demo-retail.com,SKU-1087,1,118.52,2026-08-23
ORD-001285,customer0340@demo-retail.com,SKU-1083,2,30.78,2026-06-20
ORD-001286,customer0027@demo-retail.com,SKU-1057,2,175.93,2026-06-14
ORD-001287,customer0466@demo-retail.com,SKU-1048,2,148.79,2026-06-29
ORD-001288,customer0349@demo-retail.com,SKU-1025,4,125.72,2025-12-12
ORD-001289,customer0086@demo-retail.com,SKU-1093,2,65.65,2025-06-21
ORD-001290,customer0321@demo-retail.com,SKU-1072,2,115.43,2025-11-27
ORD-001291,customer0119@demo-retail.com,SKU-1016,1,138.37,2026-05-14
ORD-001292,customer0162@demo-retail.com,SKU-1084,2,78.72,2026-05-21
ORD-001293,customer0320@demo-retail.com,SKU-1084,1,65.56,2026-06-21
ORD-001294,customer0365@demo-retail.com,SKU-1014,1,53.53,2026-04-26
ORD-001295,customer0492@demo-retail.com,SKU-1033,3,70.43,2025-06-25
ORD-001296,customer0474@demo-retail.com,SKU-1087,3,118.52,2026-02-02
ORD-001297,customer0247@demo-retail.com,SKU-1086,3,143.27,2026-06-11
ORD-001298,customer0380@demo-retail.com,SKU-1082,2,143.77,2026-04-23
ORD-001299,customer0316@demo-retail.com,SKU-1003,2,37.14,2025-08-27
ORD-001300,customer0041@demo-retail.com,SKU-1080,5,61.43,2026-06-30
ORD-001301,customer0105@demo-retail.com,SKU-1049,2,120.73,2026-07-24
ORD-001302,customer0450@demo-retail.com,SKU-1095,2,122.17,2026-03-31
ORD-001303,customer0406@demo-retail.com,SKU-1067,1,36.93,2025-02-10
ORD-001304,customer0434@demo-retail.com,SKU-1030,2,21.41,2026-08-25
ORD-001305,customer0128@demo-retail.com,SKU-1086,2,152.93,2026-08-18
ORD-001306,customer0165@demo-retail.com,SKU-1067,2,36.93,2026-05-26
ORD-001307,customer0489@demo-retail.com,SKU-1009,3,75.28,2026-04-28
ORD-001308,customer0047@demo-retail.com,SKU-1017,3,25.53,2026-07-10
ORD-001309,customer0260@demo-retail.com,SKU-1031,3,92.84,2025-07-29
ORD-001310,customer0218@demo-retail.com,SKU-1032,4,184.38,2026-07-12
ORD-001311,customer0104@demo-retail.com,SKU-1082,5,143.77,2026-05-09
ORD-001312,customer0194@demo-retail.com,SKU-1051,4,18.54,2026-05-31
ORD-001313,customer0080@demo-retail.com,SKU-1098,8,82.52,2026-05-13
ORD-001314,customer0438@demo-retail.com,SKU-1055,1,59.59,2026-05-26
ORD-001315,customer0284@demo-retail.com,SKU-1020,1,154.32,2026-04-16
ORD-001316,customer0193@demo-retail.com,SKU-1037,1,13.15,2026-05-07
ORD-001317,customer0080@demo-retail.com,SKU-1026,3,198.55,2026-05-03
ORD-001318,customer0208@demo-retail.com,SKU-1063,6,59.41,2026-01-19
ORD-001319,customer0251@demo-retail.com,SKU-1050,1,17.29,2026-01-18
ORD-001320,customer0198@demo-retail.com,SKU-1016,6,126.53,2026-08-22
ORD-001321,customer0364@demo-retail.com,SKU-1066,1,98.82,2025-12-23
ORD-001322,customer0377@demo-retail.com,SKU-1055,6,59.59,2026-01-30
ORD-001323,customer0362@demo-retail.com,SKU-1081,2,88.5,2026-01-06
ORD-001324,customer0234@demo-retail.com,SKU-1078,1,181.67,2025-09-25
ORD-001325,customer0060@demo-retail.com,SKU-1002,2,164.25,2026-07-21
ORD-001326,customer0301@demo-retail.com,SKU-1091,1,77.67,2026-02-12
ORD-001327,customer0130@demo-retail.com,SKU-1055,2,59.59,2025-06-19
ORD-001328,customer0158@demo-retail.com,SKU-1076,2,200.92,2026-05-26
ORD-001329,customer0326@demo-retail.com,SKU-1014,4,53.53,2025-04-02
ORD-001330,customer0108@demo-retail.com,SKU-1096,3,31.37,2025-10-03
ORD-001331,customer0001@demo-retail.com,SKU-1063,2,59.41,2026-07-19
ORD-001332,customer0148@demo-retail.com,SKU-1084,3,67.4,2026-05-17
ORD-001333,customer0094@demo-retail.com,SKU-1063,4,52.58,2025-07-22
ORD-001334,customer0384@demo-retail.com,SKU-1008,1,49.82,2026-07-11
ORD-001335,customer0321@demo-retail.com,SKU-1057,2,183.91,2026-05-19
ORD-001336,customer0064@demo-retail.com,SKU-1049,1,120.73,2026-08-10
ORD-001337,customer0345@demo-retail.com,SKU-1063,1,49.9,2026-05-01
ORD-001338,customer0050@demo-retail.com,SKU-1006,3,16.28,2026-08-20
ORD-001339,customer0137@demo-retail.com,SKU-1098,1,82.52,2026-04-20
ORD-001340,customer0190@demo-retail.com,SKU-1044,3,163.76,2026-05-14
ORD-001341,customer0341@demo-retail.com,SKU-1047,4,170.24,2026-07-01
ORD-001342,customer0002@demo-retail.com,SKU-1013,1,106.86,2025-12-05
ORD-001343,customer0309@demo-retail.com,SKU-1004,3,24.08,2025-05-23
ORD-001344,customer0232@demo-retail.com,SKU-1048,1,172.36,2025-09-12
ORD-001345,customer0097@demo-retail.com,SKU-1085,96,20.48,2026-05-18
ORD-001346,customer0185@demo-retail.com,SKU-1082,2,143.77,2025-01-18
ORD-001347,customer0311@demo-retail.com,SKU-1030,4,21.41,2026-03-31
ORD-001348,customer0481@demo-retail.com,SKU-1055,3,59.59,2025-12-23
ORD-001349,customer0198@demo-retail.com,SKU-1094,1,181.98,2025-04-13
ORD-001350,customer0402@demo-retail.com,SKU-1074,3,138.79,2026-04-20
ORD-001351,customer0427@demo-retail.com,SKU-1039,8,172.42,2026-08-09
ORD-001352,customer0489@demo-retail.com,SKU-1058,3,143.75,2025-06-22
ORD-001353,customer0386@demo-retail.com,SKU-1022,5,19.15,2026-07-08
ORD-001354,customer0476@demo-retail.com,SKU-1021,5,37.38,2026-08-24
ORD-001355,customer0132@demo-retail.com,SKU-1093,1,65.65,2025-08-14
ORD-001356,customer0325@demo-retail.com,SKU-1069,1,108.37,2025-05-20
ORD-001357,customer0474@demo-retail.com,SKU-1099,3,163.0,2026-08-13
ORD-001358,customer0329@demo-retail.com,SKU-1084,2,78.72,2026-05-26
ORD-001359,customer0133@demo-retail.com,SKU-1029,5,24.73,2026-07-03
ORD-001360,customer0483@demo-retail.com,SKU-1096,6,31.37,2025-07-12
ORD-001361,customer0378@demo-retail.com,SKU-1074,10,138.79,2026-01-25
ORD-001362,customer0164@demo-retail.com,SKU-1055,1,59.59,2026-05-24
ORD-001363,customer0340@demo-retail.com,SKU-1067,4,36.93,2025-05-10
ORD-001364,customer0162@demo-retail.com,SKU-1059,1,179.16,2026-04-16
ORD-001365,customer0234@demo-retail.com,SKU-1088,5,146.2,2026-05-27
ORD-001366,customer0164@demo-retail.com,SKU-1077,2,42.14,2025-02-05
ORD-001367,customer0324@demo-retail.com,SKU-1062,3,78.14,2026-04-07
ORD-001368,customer0415@demo-retail.com,SKU-1008,1,49.82,2026-01-21
ORD-001369,customer0377@demo-retail.com,SKU-1090,3,206.84,2026-07-05
ORD-001370,customer0201@demo-retail.com,SKU-1094,2,181.98,2026-04-29
ORD-001371,customer0281@demo-retail.com,SKU-1003,3,44.45,2025-06-13
ORD-001372,customer0201@demo-retail.com,SKU-1097,1,199.29,2026-06-03
ORD-001373,customer0439@demo-retail.com,SKU-1090,4,175.51,2026-07-13
ORD-001374,customer0156@demo-retail.com,SKU-1091,5,68.06,2025-02-25
ORD-001375,customer0108@demo-retail.com,SKU-1019,1,75.36,2025-10-26
ORD-001376,customer0372@demo-retail.com,SKU-1047,1,156.25,2025-01-10
ORD-001377,customer0348@demo-retail.com,SKU-1055,1,59.59,2026-01-21
ORD-001378,customer0484@demo-retail.com,SKU-1023,3,65.83,2026-05-02
ORD-001379,customer0497@demo-retail.com,SKU-1056,3,72.27,2026-08-31
ORD-001380,customer0204@demo-retail.com,SKU-1031,3,92.84,2026-08-01
ORD-001381,customer0355@demo-retail.com,SKU-1100,1,196.51,2026-01-20
ORD-001382,customer0196@demo-retail.com,SKU-1084,2,78.72,2026-05-05
ORD-001383,customer0043@demo-retail.com,SKU-1015,3,135.22,2026-08-01
ORD-001384,customer0301@demo-retail.com,SKU-1003,2,44.45,2025-08-19
ORD-001385,customer0093@demo-retail.com,SKU-1076,10,200.92,2026-08-07
ORD-001386,customer0065@demo-retail.com,SKU-1074,1,129.95,2025-11-02
ORD-001387,customer0417@demo-retail.com,SKU-1052,4,77.39,2025-07-09
ORD-001388,customer0033@demo-retail.com,SKU-1063,2,59.41,2026-06-27
ORD-001389,customer0386@demo-retail.com,SKU-1097,2,199.29,2025-05-08
ORD-001390,customer0285@demo-retail.com,SKU-1001,4,89.9,2026-07-16
ORD-001391,customer0335@demo-retail.com,SKU-1027,4,207.42,2026-04-06
ORD-001392,customer0064@demo-retail.com,SKU-1011,10,139.27,2025-02-05
ORD-001393,customer0001@demo-retail.com,SKU-1085,1,19.29,2026-05-15
ORD-001394,customer0274@demo-retail.com,SKU-1085,1,20.48,2025-10-28
ORD-001395,customer0311@demo-retail.com,SKU-1046,4,36.88,2026-06-20
ORD-001396,customer0019@demo-retail.com,SKU-1031,3,92.84,2026-08-20
ORD-001397,customer0283@demo-retail.com,SKU-1078,1,217.02,2025-05-18
ORD-001398,customer0282@demo-retail.com,SKU-1010,1,101.84,2026-05-15
ORD-001399,customer0043@demo-retail.com,SKU-1059,1,179.16,2026-02-14
ORD-001400,customer0105@demo-retail.com,SKU-1069,6,119.91,2025-05-27
ORD-001401,customer0191@demo-retail.com,SKU-1092,1,204.34,2025-07-17
ORD-001402,customer0421@demo-retail.com,SKU-1054,2,97.36,2026-07-21
ORD-001403,customer0127@demo-retail.com,SKU-1078,1,177.2,2026-08-25
ORD-001404,customer0328@demo-retail.com,SKU-1043,2,76.68,2026-08-15
ORD-001405,customer0141@demo-retail.com,SKU-1029,1,30.41,2025-05-30
ORD-001406,customer0401@demo-retail.com,SKU-1014,2,48.67,2026-01-23
ORD-001407,customer0271@demo-retail.com,SKU-1013,1,106.86,2026-04-28
ORD-001408,customer0051@demo-retail.com,SKU-1078,4,204.43,2026-06-23
ORD-001409,customer0348@demo-retail.com,SKU-1095,1,122.17,2026-06-04
ORD-001410,customer0304@demo-retail.com,SKU-1062,3,68.53,2026-05-20
ORD-001411,customer0194@demo-retail.com,SKU-1019,5,75.36,2026-07-30
ORD-001412,customer0399@demo-retail.com,SKU-1091,3,82.94,2026-01-15
ORD-001413,customer0182@demo-retail.com,SKU-1057,3,205.38,2025-07-07
ORD-001414,customer0483@demo-retail.com,SKU-1067,2,36.93,2026-05-14
ORD-001415,customer0209@demo-retail.com,SKU-1040,2,86.56,2026-08-09
ORD-001416,customer0123@demo-retail.com,SKU-1094,3,147.15,2025-03-20
ORD-001417,customer0414@demo-retail.com,SKU-1064,10,182.15,2026-07-22
ORD-001418,customer0070@demo-retail.com,SKU-1094,3,181.98,2026-04-23
ORD-001419,customer0064@demo-retail.com,SKU-1090,3,206.84,2026-06-30
ORD-001420,customer0218@demo-retail.com,SKU-1092,4,204.34,2025-01-08
ORD-001421,customer0312@demo-retail.com,SKU-1088,2,146.2,2026-04-18
ORD-001422,customer0090@demo-retail.com,SKU-1029,1,30.41,2026-04-19
ORD-001423,customer0254@demo-retail.com,SKU-1055,3,59.59,2026-08-18
ORD-001424,customer0436@demo-retail.com,SKU-1070,8,74.04,2026-06-29
ORD-001425,customer0378@demo-retail.com,SKU-1001,1,89.9,2026-07-08
ORD-001426,customer0479@demo-retail.com,SKU-1005,4,137.03,2026-06-12
ORD-001427,customer0316@demo-retail.com,SKU-1001,1,89.9,2026-06-01
ORD-001428,customer0096@demo-retail.com,SKU-1093,3,56.76,2026-06-03
ORD-001429,customer0461@demo-retail.com,SKU-1066,1,86.28,2026-04-18
ORD-001430,customer0241@demo-retail.com,SKU-1029,2,30.41,2026-06-28
ORD-001431,customer0416@demo-retail.com,SKU-1069,4,119.91,2026-07-16
ORD-001432,customer0072@demo-retail.com,SKU-1021,2,37.38,2026-03-26
ORD-001433,customer0098@demo-retail.com,SKU-1015,3,116.72,2026-07-12
ORD-001434,customer0342@demo-retail.com,SKU-1021,4,37.38,2026-08-23
ORD-001435,customer0216@demo-retail.com,SKU-1016,6,138.37,2025-09-30
ORD-001436,customer0385@demo-retail.com,SKU-1042,1,80.83,2025-05-11
ORD-001437,customer0057@demo-retail.com,SKU-1017,2,25.53,2026-05-24
ORD-001438,customer0007@demo-retail.com,SKU-1065,1,13.45,2026-06-04
ORD-001439,customer0500@demo-retail.com,SKU-1055,10,51.96,2025-12-17
ORD-001440,customer0220@demo-retail.com,SKU-1098,6,72.34,2026-08-10
ORD-001441,customer0359@demo-retail.com,SKU-1034,3,41.31,2026-08-02
ORD-001442,customer0374@demo-retail.com,SKU-1090,5,206.84,2026-08-05
ORD-001443,customer0325@demo-retail.com,SKU-1081,3,76.13,2026-08-29
ORD-001444,customer0219@demo-retail.com,SKU-1019,3,75.36,2026-07-13
ORD-001445,customer0269@demo-retail.com,SKU-1053,1,200.77,2026-01-25
ORD-001446,customer0246@demo-retail.com,SKU-1055,4,59.59,2026-06-06
ORD-001447,customer0187@demo-retail.com,SKU-1035,1,27.51,2026-08-03
ORD-001448,customer0094@demo-retail.com,SKU-1007,5,168.8,2026-06-11
ORD-001449,customer0466@demo-retail.com,SKU-1036,4,172.63,2026-05-03
ORD-001450,customer0172@demo-retail.com,SKU-1047,4,136.54,2026-04-28
ORD-001451,customer0185@demo-retail.com,SKU-1043,1,76.68,2026-07-29
ORD-001452,customer0191@demo-retail.com,SKU-1078,2,217.02,2026-06-26
ORD-001453,customer0067@demo-retail.com,SKU-1014,1,53.53,2026-08-09
ORD-001454,customer0361@demo-retail.com,SKU-1025,2,118.34,2026-07-14
ORD-001455,customer0243@demo-retail.com,SKU-1093,1,65.65,2026-06-15
ORD-001456,customer0099@demo-retail.com,SKU-1017,6,25.53,2025-02-14
ORD-001457,customer0459@demo-retail.com,SKU-1045,3,196.54,2026-07-28
ORD-001458,customer0248@demo-retail.com,SKU-1009,2,75.28,2026-05-12
ORD-001459,customer0307@demo-retail.com,SKU-1022,2,19.15,2026-08-26
ORD-001460,customer0407@demo-retail.com,SKU-1008,2,49.82,2026-04-09
ORD-001461,customer0273@demo-retail.com,SKU-1088,3,146.2,2026-05-22
ORD-001462,customer0288@demo-retail.com,SKU-1050,2,17.29,2026-04-23
ORD-001463,customer0082@demo-retail.com,SKU-1001,6,89.9,2026-07-15
ORD-001464,customer0258@demo-retail.com,SKU-1059,2,179.16,2026-04-22
ORD-001465,customer0363@demo-retail.com,SKU-1038,10,132.57,2026-07-06
ORD-001466,customer0328@demo-retail.com,SKU-1006,5,16.28,2026-06-18
ORD-001467,customer0329@demo-retail.com,SKU-1007,1,185.15,2025-10-04
ORD-001468,customer0333@demo-retail.com,SKU-1001,6,89.9,2026-08-02
ORD-001469,customer0453@demo-retail.com,SKU-1091,1,82.94,2026-08-10
ORD-001470,customer0030@demo-retail.com,SKU-1042,5,68.97,2026-06-17
ORD-001471,customer0132@demo-retail.com,SKU-1023,2,65.83,2025-10-14
ORD-001472,customer0370@demo-retail.com,SKU-1014,5,53.53,2026-08-21
ORD-001473,customer0419@demo-retail.com,SKU-1027,5,207.42,2026-07-19
ORD-001474,customer0229@demo-retail.com,SKU-1020,4,154.32,2026-05-22
ORD-001475,customer0254@demo-retail.com,SKU-1012,4,72.77,2026-05-01
ORD-001476,customer0252@demo-retail.com,SKU-1073,2,71.25,2025-07-13
ORD-001477,customer0454@demo-retail.com,SKU-1021,1,37.38,2026-06-13
ORD-001478,customer0037@demo-retail.com,SKU-1019,2,75.36,2026-08-14
ORD-001479,customer0371@demo-retail.com,SKU-1013,1,106.86,2026-02-17
ORD-001480,customer0197@demo-retail.com,SKU-1049,4,120.73,2025-04-13
ORD-001481,customer0128@demo-retail.com,SKU-1017,2,25.53,2025-02-14
ORD-001482,customer0491@demo-retail.com,SKU-1002,8,164.25,2025-01-14
ORD-001483,customer0072@demo-retail.com,SKU-1026,3,213.67,2025-03-29
ORD-001484,customer0170@demo-retail.com,SKU-1040,5,86.56,2026-07-21
ORD-001485,customer0279@demo-retail.com,SKU-1081,1,88.5,2026-06-24
ORD-001486,customer0262@demo-retail.com,SKU-1014,5,53.53,2026-06-17
ORD-001487,customer0117@demo-retail.com,SKU-1004,6,21.63,2026-07-05
ORD-001488,customer0453@demo-retail.com,SKU-1088,2,146.2,2026-05-25
ORD-001489,customer0053@demo-retail.com,SKU-1029,3,30.41,2026-08-03
ORD-001490,customer0185@demo-retail.com,SKU-1016,4,138.37,2026-06-07
ORD-001491,customer0220@demo-retail.com,SKU-1023,1,65.83,2025-06-04
ORD-001492,customer0352@demo-retail.com,SKU-1086,2,152.93,2025-06-03
ORD-001493,customer0470@demo-retail.com,SKU-1035,2,27.51,2026-08-05
ORD-001494,customer0442@demo-retail.com,SKU-1001,1,80.76,2026-08-12
ORD-001495,customer0370@demo-retail.com,SKU-1058,2,143.75,2026-05-24
ORD-001496,customer0219@demo-retail.com,SKU-1074,1,138.79,2025-04-26
ORD-001497,customer0393@demo-retail.com,SKU-1024,1,76.84,2026-07-30
ORD-001498,customer0407@demo-retail.com,SKU-1078,1,204.35,2026-05-18
ORD-001499,customer0282@demo-retail.com,SKU-1054,8,97.36,2026-01-28
ORD-001500,customer0043@demo-retail.com,SKU-1050,3,17.29,2026-07-04
ORD-001501,customer0045@demo-retail.com,SKU-1090,8,196.31,2026-07-06
ORD-001502,customer0491@demo-retail.com,SKU-1061,2,168.56,2026-04-11
ORD-001503,customer0236@demo-retail.com,SKU-1038,2,159.03,2026-07-27
ORD-001504,customer0108@demo-retail.com,SKU-1032,2,151.32,2026-03-08
ORD-001505,customer0376@demo-retail.com,SKU-1049,2,120.73,2025-05-27
ORD-001506,customer0298@demo-retail.com,SKU-1085,1,20.48,2026-08-04
ORD-001507,customer0188@demo-retail.com,SKU-1019,3,75.36,2025-01-31
ORD-001508,customer0392@demo-retail.com,SKU-1020,1,154.32,2026-05-17
ORD-001509,customer0211@demo-retail.com,SKU-1061,3,179.95,2025-11-03
ORD-001510,customer0057@demo-retail.com,SKU-1037,3,13.15,2025-01-14
ORD-001511,customer0083@demo-retail.com,SKU-1065,1,13.45,2026-07-18
ORD-001512,customer0365@demo-retail.com,SKU-1071,1,212.19,2026-04-11
ORD-001513,customer0477@demo-retail.com,SKU-1055,4,59.59,2026-07-04
ORD-001514,customer0109@demo-retail.com,SKU-1096,2,26.94,2026-07-30
ORD-001515,customer0431@demo-retail.com,SKU-1078,1,217.02,2026-07-27
ORD-001516,customer0085@demo-retail.com,SKU-1049,10,120.73,2026-05-20
ORD-001517,customer0054@demo-retail.com,SKU-1014,1,53.53,2026-06-23
ORD-001518,customer0145@demo-retail.com,SKU-1031,4,77.22,2025-01-29
ORD-001519,customer0283@demo-retail.com,SKU-1025,10,125.72,2026-06-13
ORD-001520,customer0290@demo-retail.com,SKU-1073,1,71.25,2026-08-10
ORD-001521,customer0048@demo-retail.com,SKU-1041,1,163.47,2026-08-19
ORD-001522,customer0100@demo-retail.com,SKU-1065,1,13.45,2026-05-22
ORD-001523,customer0346@demo-retail.com,SKU-1090,2,206.84,2026-07-29
ORD-001524,customer0414@demo-retail.com,SKU-1065,1,12.37,2025-04-14
ORD-001525,customer0083@demo-retail.com,SKU-1038,4,159.03,2026-08-22
ORD-001526,customer0119@demo-retail.com,SKU-1092,1,204.34,2025-04-06
ORD-001527,customer0265@demo-retail.com,SKU-1065,2,13.45,2025-06-14
ORD-001528,customer0403@demo-retail.com,SKU-1058,10,143.75,2026-06-05
ORD-001529,customer0457@demo-retail.com,SKU-1006,5,16.28,2026-03-18
ORD-001530,customer0291@demo-retail.com,SKU-1020,3,154.32,2026-08-12
ORD-001531,customer0446@demo-retail.com,SKU-1099,2,163.0,2025-05-27
ORD-001532,customer0049@demo-retail.com,SKU-1064,3,153.8,2025-03-31
ORD-001533,customer0181@demo-retail.com,SKU-1047,3,155.9,2026-04-06
ORD-001534,customer0391@demo-retail.com,SKU-1033,2,70.43,2026-05-02
ORD-001535,customer0250@demo-retail.com,SKU-1073,1,71.25,2026-07-31
ORD-001536,customer0188@demo-retail.com,SKU-1057,5,205.38,2026-07-29
ORD-001537,customer0212@demo-retail.com,SKU-1088,2,146.2,2026-08-10
ORD-001538,customer0330@demo-retail.com,SKU-1080,1,61.43,2025-02-13
ORD-001539,customer0080@demo-retail.com,SKU-1002,2,164.25,2026-07-29
ORD-001540,customer0115@demo-retail.com,SKU-1010,2,101.84,2026-05-21
